camis,inspection_date,dba,boro,zipcode,cuisine,score,grade,action,violation_count,critical_count,failed,latitude,longitude,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,food_complaints_total,rodent_complaints,food_safety_complaints,median_household_income,total_population,white_population,inspection_year,inspection_month,inspection_dow,inspection_quarter,is_weekend,prev_score,prev_failed,inspection_count,score_trend,grade_available,has_yelp,is_first_inspection,has_history,cuisine_grouped,yelp_category_primary,white_pct,score_bucket,has_location
41468766,2024-07-01,CANTEEN,BROOKLYN,11217,American,13.0,A,Violations were cited in the following area(s).,4,1,0,40.682574810486,-73.979542319271,3.5,166.0,1.0,"breakfast_brunch,sandwiches",0.0,21.945833333333336,26.9,16.5,0.1,0.1,0.0,19.708333333333332,34.74166666666667,13.041666666666666,11.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,7,0,3,0,9.0,0.0,2,4.0,1,1,0,1,American,breakfast_brunch,0.4037900896395757,A,1
41468815,2023-09-27,DINOSAUR BAR-B-QUE,MANHATTAN,10027,Barbecue,13.0,A,Violations were cited in the following area(s).,3,1,0,40.817790575991,-73.960850972401,4.0,3682.0,2.0,"bbq,tradamerican,catering",1.0,13.695833333333333,17.8,9.4,0.0,0.0,0.0,13.9375,24.433333333333337,35.541666666666664,10.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,9,2,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,bbq,0.5121628904401145,A,1
41468852,2023-10-14,TIJUANA SPORTS BAR,BROOKLYN,11223,American,2.0,A,Violations were cited in the following area(s).,1,0,0,40.60420708179,-73.972461129994,0.0,0.0,3.0,sportsbars,0.0,10.5125,11.9,9.4,15.1,15.1,0.0,9.891666666666667,17.008333333333333,95.125,6.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,10,5,4,1,-1.0,-1.0,1,0.0,1,1,1,0,American,sportsbars,0.4037900896395757,A,1
41469754,2023-05-12,GOLDMAN SACHS,MANHATTAN,10282,American,0.0,A,No violations were recorded at the time of this inspection.,0,0,0,40.713838756323,-74.013812009623,1.7,14.0,,banks,0.0,21.091666666666665,29.5,13.0,0.0,0.0,0.0,8.579166666666667,17.2,65.0,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,4,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,banks,0.5121628904401145,A,1
41469761,2024-09-17,PIO-PIO,QUEENS,11372,Latin American,11.0,,Violations were cited in the following area(s).,2,1,0,40.755755980904,-73.883352098275,3.7,1349.0,2.0,"latin,peruvian",0.0,20.091666666666665,27.2,14.8,0.0,0.0,0.0,9.779166666666669,18.691666666666663,96.29166666666669,7.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,9,1,3,0,-1.0,-1.0,1,0.0,0,1,1,0,Latin American,latin,0.3052448592145291,A,1
41469854,2024-01-02,CHINA PAGODA,BROOKLYN,11209,Chinese,2.0,A,Violations were cited in the following area(s).,1,0,0,40.633275718916,-74.021098226489,2.9,43.0,2.0,"halal,chinese",0.0,0.0041666666666667,5.7,-4.6,0.0,0.0,0.0,9.570833333333333,17.2625,0.0,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,1,1,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Chinese,halal,0.4037900896395757,A,1
41470237,2023-03-09,RUINAS DE COPAN,BRONX,10455,Spanish,27.0,B,Violations were cited in the following area(s).,7,2,0,40.813380328623,-73.915861913071,4.6,5.0,1.0,coffee,1.0,4.320833333333334,10.4,-0.5,0.0,0.0,0.0,16.970833333333335,30.945833333333336,37.125,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Spanish,coffee,0.1792695407312353,B,1
41470237,2024-07-22,RUINAS DE COPAN,BRONX,10455,Spanish,103.0,,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,8,5,1,40.813380328623,-73.915861913071,4.6,5.0,1.0,coffee,1.0,24.679166666666664,28.5,21.1,4.5,4.5,0.0,11.108333333333334,22.245833333333337,99.41666666666669,9.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,7,0,3,0,27.0,0.0,2,76.0,0,1,0,1,Spanish,coffee,0.1792695407312353,C,1
41470237,2024-12-05,RUINAS DE COPAN,BRONX,10455,Spanish,2.0,P,Establishment re-opened by DOHMH.,1,0,0,40.813380328623,-73.915861913071,4.6,5.0,1.0,coffee,1.0,2.275,4.6,-0.1,3.6,2.1,1.05,18.754166666666663,44.1125,64.70833333333333,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,12,3,4,0,103.0,1.0,3,-101.0,1,1,0,1,Spanish,coffee,0.1792695407312353,A,1
41470250,2023-05-18,TASTE OF THE TOWN,QUEENS,11418,American,39.0,,Violations were cited in the following area(s).,4,2,1,40.700277359399,-73.829630057978,4.5,8.0,1.0,food,1.0,11.1,14.2,6.8,0.0,0.0,0.0,13.6875,27.075,0.0,10.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,0,1,1,0,American,food,0.3052448592145291,C,1
41470250,2024-03-15,TASTE OF THE TOWN,QUEENS,11418,American,25.0,B,Violations were cited in the following area(s).,4,3,0,40.700277359399,-73.829630057978,4.5,8.0,1.0,food,1.0,14.9375,21.6,8.2,0.8,0.8,0.0,14.925,27.079166666666666,98.16666666666669,6.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,3,4,1,0,39.0,1.0,2,-14.0,1,1,0,1,American,food,0.3052448592145291,B,1
41470443,2023-05-30,COMMON MOLLIES,BROOKLYN,11211,American,13.0,A,Violations were cited in the following area(s).,3,1,0,40.713327927504,-73.941624954862,4.7,9.0,,cocktailbars,1.0,15.641666666666666,20.4,11.8,0.0,0.0,0.0,12.366666666666667,24.945833333333336,0.1666666666666666,17.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,5,1,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,cocktailbars,0.4037900896395757,A,1
41470443,2024-10-24,COMMON MOLLIES,BROOKLYN,11211,American,7.0,A,Violations were cited in the following area(s).,2,1,0,40.713327927504,-73.941624954862,4.7,9.0,,cocktailbars,1.0,16.3125,20.8,11.6,0.6,0.6,0.0,16.520833333333332,29.241666666666664,15.75,12.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,10,3,4,0,13.0,0.0,2,-6.0,1,1,0,1,American,cocktailbars,0.4037900896395757,A,1
41470477,2024-04-15,CARIBBEAN CONNECTION CATERING SERVICES INC RESTAURANT,BRONX,10466,Caribbean,11.0,A,Violations were cited in the following area(s).,3,1,0,40.884088192353,-73.849384228871,5.0,1.0,,"caribbean,lounges,venues",1.0,18.183333333333337,24.8,10.4,0.0,0.0,0.0,14.020833333333334,25.975,29.208333333333332,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,4,0,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Caribbean,caribbean,0.1792695407312353,A,1
41470527,2023-11-13,HEAVEN'S HOT BAGEL,MANHATTAN,10002,Bagels/Pretzels,27.0,,Violations were cited in the following area(s).,7,3,0,40.721573256914,-73.984205791876,4.2,275.0,1.0,"bagels,delis,breakfast_brunch",1.0,3.1625,8.9,-2.1,0.0,0.0,0.0,7.641666666666667,14.4125,21.083333333333332,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,11,0,4,0,-1.0,-1.0,1,0.0,0,1,1,0,Other,bagels,0.5121628904401145,B,1
41470527,2023-11-30,HEAVEN'S HOT BAGEL,MANHATTAN,10002,Bagels/Pretzels,7.0,A,Violations were cited in the following area(s).,2,1,0,40.721573256914,-73.984205791876,4.2,275.0,1.0,"bagels,delis,breakfast_brunch",1.0,3.0083333333333333,9.6,-2.6,0.0,0.0,0.0,12.0125,21.041666666666668,32.166666666666664,10.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,11,3,4,0,27.0,0.0,2,-20.0,1,1,0,1,Other,bagels,0.5121628904401145,A,1
41470527,2024-03-13,HEAVEN'S HOT BAGEL,MANHATTAN,10002,Bagels/Pretzels,10.0,A,Violations were cited in the following area(s).,3,1,0,40.721573256914,-73.984205791876,4.2,275.0,1.0,"bagels,delis,breakfast_brunch",1.0,8.729166666666666,15.4,2.5,0.0,0.0,0.0,8.975,16.670833333333334,48.041666666666664,27.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,2,1,0,7.0,0.0,3,3.0,1,1,0,1,Other,bagels,0.5121628904401145,A,1
41470674,2024-03-05,ONE AND ONE,MANHATTAN,10009,Irish,12.0,A,Violations were cited in the following area(s).,3,1,0,40.723357851029,-73.988347038953,2.7,416.0,2.0,lounges,0.0,6.504166666666666,8.4,4.0,20.3,20.3,0.0,12.479166666666666,22.691666666666663,98.70833333333331,20.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,1,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,lounges,0.5121628904401145,A,1
41470760,2023-04-26,THE TOOL BOX,MANHATTAN,10128,Chicken,7.0,A,Violations were cited in the following area(s).,2,1,0,40.78082813766,-73.949574425471,3.8,66.0,2.0,gaybars,0.0,9.979166666666666,13.9,6.2,0.9,0.9,0.0,10.129166666666666,20.829166666666666,54.25,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Chicken,gaybars,0.5121628904401145,A,1
41470760,2024-10-01,THE TOOL BOX,MANHATTAN,10128,Chicken,20.0,,Violations were cited in the following area(s).,4,2,0,40.78082813766,-73.949574425471,3.8,66.0,2.0,gaybars,0.0,17.554166666666667,22.2,14.6,0.0,0.0,0.0,11.716666666666669,20.845833333333335,78.33333333333333,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,1,4,0,7.0,0.0,2,13.0,0,1,0,1,Chicken,gaybars,0.5121628904401145,B,1
41470873,2023-10-12,SOMETHINGREEK,BROOKLYN,11209,Greek,5.0,A,Violations were cited in the following area(s).,1,0,0,40.630556862974,-74.028169448019,3.6,324.0,2.0,greek,0.0,13.8,21.0,7.2,0.0,0.0,0.0,7.05,12.745833333333335,15.708333333333334,11.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,10,3,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,greek,0.4037900896395757,A,1
41471053,2023-04-20,MEME MEDITERRANEAN,MANHATTAN,10014,Mediterranean,7.0,A,Violations were cited in the following area(s).,1,1,0,40.73635750191,-74.005870922848,4.0,726.0,2.0,"mediterranean,salad,seafood",1.0,10.479166666666666,15.9,5.8,0.0,0.0,0.0,9.920833333333333,20.8375,53.958333333333336,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,mediterranean,0.5121628904401145,A,1
41471053,2024-10-03,MEME MEDITERRANEAN,MANHATTAN,10014,Mediterranean,11.0,A,Violations were cited in the following area(s).,3,1,0,40.73635750191,-74.005870922848,4.0,726.0,2.0,"mediterranean,salad,seafood",1.0,17.9375,22.4,15.1,0.1,0.1,0.0,6.6875,14.029166666666669,78.375,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,3,4,0,7.0,0.0,2,4.0,1,1,0,1,Other,mediterranean,0.5121628904401145,A,1
41471314,2023-02-21,TAKAHACHI BAKERY,MANHATTAN,10007,Bakery Products/Desserts,25.0,,Violations were cited in the following area(s).,4,3,0,40.713581274985,-74.008361481866,4.1,1089.0,2.0,"bakeries,japanese,coffee",1.0,4.420833333333333,8.4,2.0,7.1000000000000005,6.5,0.42,10.916666666666666,21.929166666666664,82.375,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,2,1,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Bakery Products/Desserts,bakeries,0.5121628904401145,B,1
41471314,2023-03-01,TAKAHACHI BAKERY,MANHATTAN,10007,Bakery Products/Desserts,12.0,A,Violations were cited in the following area(s).,2,2,0,40.713581274985,-74.008361481866,4.1,1089.0,2.0,"bakeries,japanese,coffee",1.0,1.9541666666666664,5.8,-2.5,3.4000000000000004,0.9,1.75,12.4,23.675,55.25,21.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,2,1,0,25.0,0.0,2,-13.0,1,1,0,1,Bakery Products/Desserts,bakeries,0.5121628904401145,A,1
41471314,2023-07-14,TAKAHACHI BAKERY,MANHATTAN,10007,Bakery Products/Desserts,25.0,,Violations were cited in the following area(s).,4,2,0,40.713581274985,-74.008361481866,4.1,1089.0,2.0,"bakeries,japanese,coffee",1.0,24.445833333333336,28.2,21.4,36.6,36.6,0.0,8.941666666666666,20.308333333333337,90.375,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,7,4,3,0,12.0,0.0,3,13.0,0,1,0,1,Bakery Products/Desserts,bakeries,0.5121628904401145,B,1
41471314,2023-11-20,TAKAHACHI BAKERY,MANHATTAN,10007,Bakery Products/Desserts,14.0,B,Violations were cited in the following area(s).,3,2,0,40.713581274985,-74.008361481866,4.1,1089.0,2.0,"bakeries,japanese,coffee",1.0,3.1875,7.2,-0.9,0.0,0.0,0.0,10.983333333333334,20.3875,35.125,21.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,11,0,4,0,25.0,0.0,4,-11.0,1,1,0,1,Bakery Products/Desserts,bakeries,0.5121628904401145,B,1
41471314,2024-07-31,TAKAHACHI BAKERY,MANHATTAN,10007,Bakery Products/Desserts,34.0,,Violations were cited in the following area(s).,7,5,1,40.713581274985,-74.008361481866,4.1,1089.0,2.0,"bakeries,japanese,coffee",1.0,26.066666666666663,32.0,23.2,9.9,9.9,0.0,12.725,25.370833333333337,70.20833333333333,24.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,2,3,0,14.0,0.0,5,20.0,0,1,0,1,Bakery Products/Desserts,bakeries,0.5121628904401145,C,1
41471314,2024-11-14,TAKAHACHI BAKERY,MANHATTAN,10007,Bakery Products/Desserts,49.0,C,Violations were cited in the following area(s).,10,6,1,40.713581274985,-74.008361481866,4.1,1089.0,2.0,"bakeries,japanese,coffee",1.0,4.7124999999999995,7.8,1.4,0.0,0.0,0.0,5.7875000000000005,16.166666666666668,83.41666666666667,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,11,3,4,0,34.0,1.0,6,15.0,1,1,0,1,Bakery Products/Desserts,bakeries,0.5121628904401145,C,1
41471348,2023-06-02,PINKERTON WINE BAR,BROOKLYN,11211,Italian,9.0,A,Violations were cited in the following area(s).,3,1,0,40.714774678397,-73.954288780267,4.0,146.0,2.0,"wine_bars,beerbar",1.0,22.35,30.8,15.1,0.0,0.0,0.0,8.204166666666667,16.962500000000002,24.5,11.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,6,4,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,wine_bars,0.4037900896395757,A,1
41471984,2024-02-08,LITTLE BEAVER,BROOKLYN,11237,American,13.0,A,Violations were cited in the following area(s).,3,2,0,40.707532762187,-73.92161192523,4.1,19.0,,divebars,1.0,2.129166666666667,10.0,-3.8,0.0,0.0,0.0,6.479166666666667,12.683333333333332,46.791666666666664,6.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,2,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,American,divebars,0.4037900896395757,A,1
41471993,2023-08-24,NEW MEI MEI CHINESE RESTAURANT,BROOKLYN,11229,Chinese,33.0,C,Violations were cited in the following area(s).,2,1,1,40.597078089281,-73.941255263553,4.0,20.0,2.0,chinese,1.0,21.34583333333333,24.5,19.5,2.2,2.2,0.0,12.266666666666666,22.391666666666666,93.5,17.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,8,3,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Chinese,chinese,0.4037900896395757,C,1
41471993,2023-10-05,NEW MEI MEI CHINESE RESTAURANT,BROOKLYN,11229,Chinese,40.0,,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,4,3,1,40.597078089281,-73.941255263553,4.0,20.0,2.0,chinese,1.0,17.912499999999998,24.0,13.1,0.0,0.0,0.0,9.120833333333334,17.258333333333333,46.125,54.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,10,3,4,0,33.0,1.0,2,7.0,0,1,0,1,Chinese,chinese,0.4037900896395757,C,1
41471993,2023-10-10,NEW MEI MEI CHINESE RESTAURANT,BROOKLYN,11229,Chinese,0.0,,Establishment re-opened by DOHMH.,0,0,0,40.597078089281,-73.941255263553,4.0,20.0,2.0,chinese,1.0,13.345833333333331,18.0,7.8,0.0,0.0,0.0,9.479166666666666,17.479166666666668,68.70833333333333,6.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,10,1,4,0,40.0,1.0,3,-40.0,0,1,0,1,Chinese,chinese,0.4037900896395757,A,1
41472400,2023-11-29,MAIZAL RESTAURANT,STATEN ISLAND,10305,Mexican,7.0,A,Violations were cited in the following area(s).,2,0,0,40.61842934594,-74.069342778495,3.8,307.0,2.0,"mexican,bars",0.0,-1.2125,2.6,-4.3,0.0,0.0,0.0,14.204166666666666,25.59166666666667,36.791666666666664,0.0,0.0,0.0,96185.0,492925.0,326334.0,2023,11,2,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Mexican,mexican,0.6620358066642998,A,1
41472626,2023-11-16,BURGER KING,QUEENS,11418,Hamburgers,11.0,A,Violations were cited in the following area(s).,2,1,0,40.703725905471,-73.821340299727,2.3,32.0,1.0,"hotdogs,burgers",0.0,8.808333333333334,17.9,1.9,0.0,0.0,0.0,8.608333333333333,14.8875,15.458333333333334,12.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,11,3,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Hamburgers,hotdogs,0.3052448592145291,A,1
41472626,2024-10-22,BURGER KING,QUEENS,11418,Hamburgers,12.0,A,Violations were cited in the following area(s).,4,2,0,40.703725905471,-73.821340299727,2.3,32.0,1.0,"hotdogs,burgers",0.0,18.891666666666666,27.8,12.8,0.0,0.0,0.0,8.475,15.070833333333333,0.5416666666666666,8.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,10,1,4,0,11.0,0.0,2,1.0,1,1,0,1,Hamburgers,hotdogs,0.3052448592145291,A,1
41472695,2023-05-18,TRAIF,BROOKLYN,11211,American,4.0,A,Violations were cited in the following area(s).,1,0,0,40.710475447971,-73.959117943876,4.4,2118.0,4.0,"newamerican,tapasmallplates",1.0,11.1,14.2,6.8,0.0,0.0,0.0,13.6875,27.075,0.0,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,newamerican,0.4037900896395757,A,1
41472695,2024-10-20,TRAIF,BROOKLYN,11211,American,25.0,,Violations were cited in the following area(s).,5,4,0,40.710475447971,-73.959117943876,4.4,2118.0,4.0,"newamerican,tapasmallplates",1.0,14.329166666666666,24.6,5.8,0.0,0.0,0.0,6.9624999999999995,13.020833333333334,3.4166666666666665,16.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,10,6,4,1,4.0,0.0,2,21.0,0,1,0,1,American,newamerican,0.4037900896395757,B,1
41472755,2023-09-21,WOODHUL WINE BAR,BROOKLYN,11211,American,5.0,A,Violations were cited in the following area(s).,1,0,0,40.715001397012,-73.958628175115,4.2,73.0,2.0,wine_bars,1.0,16.816666666666666,22.8,11.6,0.0,0.0,0.0,8.854166666666666,17.270833333333332,34.833333333333336,17.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,9,3,3,0,-1.0,-1.0,1,0.0,1,1,1,0,American,wine_bars,0.4037900896395757,A,1
41472755,2024-10-26,WOODHUL WINE BAR,BROOKLYN,11211,American,5.0,,Violations were cited in the following area(s).,1,0,0,40.715001397012,-73.958628175115,4.2,73.0,2.0,wine_bars,1.0,13.520833333333334,18.3,9.6,0.0,0.0,0.0,15.129166666666668,26.59166666666667,17.416666666666668,5.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,10,5,4,1,5.0,0.0,2,0.0,0,1,0,1,American,wine_bars,0.4037900896395757,A,1
41472755,2024-12-26,WOODHUL WINE BAR,BROOKLYN,11211,American,5.0,A,Violations were cited in the following area(s).,2,0,0,40.715001397012,-73.958628175115,4.2,73.0,2.0,wine_bars,1.0,-4.970833333333333,-0.2,-8.1,0.0,0.0,0.0,5.470833333333334,13.7125,15.083333333333334,7.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,12,3,4,0,5.0,0.0,3,0.0,1,1,0,1,American,wine_bars,0.4037900896395757,A,1
41473120,2023-01-24,PASTICCERIA ROCCO,MANHATTAN,10014,Bakery Products/Desserts,11.0,A,Violations were cited in the following area(s).,3,1,0,40.730703405564,-74.002684446556,3.8,1222.0,1.0,"bakeries,desserts,cafes",0.0,2.35,7.8,-1.0,0.0,0.0,0.0,15.75,28.795833333333334,44.041666666666664,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,1,1,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Bakery Products/Desserts,bakeries,0.5121628904401145,A,1
41473120,2024-06-25,PASTICCERIA ROCCO,MANHATTAN,10014,Bakery Products/Desserts,38.0,,Violations were cited in the following area(s).,8,4,1,40.730703405564,-74.002684446556,3.8,1222.0,1.0,"bakeries,desserts,cafes",0.0,26.416666666666668,33.8,20.1,0.0,0.0,0.0,16.691666666666666,30.97083333333333,41.541666666666664,24.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,6,1,2,0,11.0,0.0,2,27.0,0,1,0,1,Bakery Products/Desserts,bakeries,0.5121628904401145,C,1
41473120,2024-12-17,PASTICCERIA ROCCO,MANHATTAN,10014,Bakery Products/Desserts,7.0,A,Violations were cited in the following area(s).,2,1,0,40.730703405564,-74.002684446556,3.8,1222.0,1.0,"bakeries,desserts,cafes",0.0,10.783333333333331,14.7,7.4,4.7,4.7,0.0,12.125,26.65833333333333,67.08333333333333,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,1,4,0,38.0,1.0,3,-31.0,1,1,0,1,Bakery Products/Desserts,bakeries,0.5121628904401145,A,1
41473313,2023-05-01,HAPPY GARDEN RESTAURANT,BRONX,10462,Chinese,12.0,A,Violations were cited in the following area(s).,3,2,0,40.845273314791,-73.865798562071,3.3,101.0,2.0,chinese,0.0,12.658333333333331,15.7,7.6,1.8,1.8,0.0,22.983333333333334,42.40833333333334,57.583333333333336,9.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,5,0,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Chinese,chinese,0.1792695407312353,A,1
41473313,2024-11-19,HAPPY GARDEN RESTAURANT,BRONX,10462,Chinese,8.0,,Violations were cited in the following area(s).,2,0,0,40.845273314791,-73.865798562071,3.3,101.0,2.0,chinese,0.0,10.820833333333333,14.8,5.9,0.0,0.0,0.0,6.304166666666667,17.266666666666666,60.666666666666664,6.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,11,1,4,0,12.0,0.0,2,-4.0,0,1,0,1,Chinese,chinese,0.1792695407312353,A,1
41473931,2023-01-12,SALLY'S BAR,MANHATTAN,10016,American,15.0,B,Violations were cited in the following area(s).,3,1,0,40.743017806947,-73.982168936048,3.8,130.0,2.0,"pubs,sportsbars,whiskeybars",0.0,5.2749999999999995,9.8,-0.6,11.9,11.9,0.0,12.479166666666666,21.958333333333332,88.83333333333333,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,1,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,American,pubs,0.5121628904401145,B,1
41473931,2024-06-17,SALLY'S BAR,MANHATTAN,10016,American,23.0,,Violations were cited in the following area(s).,6,2,0,40.743017806947,-73.982168936048,3.8,130.0,2.0,"pubs,sportsbars,whiskeybars",0.0,22.804166666666664,29.5,16.1,0.0,0.0,0.0,14.5625,25.883333333333336,45.083333333333336,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,6,0,2,0,15.0,0.0,2,8.0,0,1,0,1,American,pubs,0.5121628904401145,B,1
41473969,2023-05-15,BUTTERFLIES CHINESE FOOD,QUEENS,11434,Chinese,10.0,A,Violations were cited in the following area(s).,2,1,0,40.663236252486,-73.768423752307,1.9,13.0,1.0,chinese,0.0,17.491666666666667,25.4,9.7,0.0,0.0,0.0,13.629166666666668,25.241666666666664,5.916666666666667,11.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,5,0,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Chinese,chinese,0.3052448592145291,A,1
41473969,2024-09-05,BUTTERFLIES CHINESE FOOD,QUEENS,11434,Chinese,13.0,A,Violations were cited in the following area(s).,3,1,0,40.663236252486,-73.768423752307,1.9,13.0,1.0,chinese,0.0,18.908333333333335,25.6,12.7,0.0,0.0,0.0,9.5125,17.925,1.0833333333333333,8.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,9,3,3,0,10.0,0.0,2,3.0,1,1,0,1,Chinese,chinese,0.3052448592145291,A,1
41474224,2024-03-25,TIBERIAS,MANHATTAN,10016,Jewish/Kosher,9.0,A,Violations were cited in the following area(s).,2,1,0,40.747565925828,-73.982481700855,2.5,179.0,2.0,"kosher,italian,pizza",0.0,4.041666666666667,10.2,-1.5,0.0,0.0,0.0,15.220833333333331,27.379166666666663,0.0,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,0,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Jewish/Kosher,kosher,0.5121628904401145,A,1
41474503,2023-02-21,SHAKE SHACK,MANHATTAN,10036,Hamburgers,10.0,A,Violations were cited in the following area(s).,3,1,0,40.758699509221,-73.989275731418,3.8,3155.0,2.0,"burgers,icecream,hotdogs",0.0,4.420833333333333,8.4,2.0,7.1000000000000005,6.5,0.42,10.916666666666666,21.929166666666664,82.375,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,2,1,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Hamburgers,burgers,0.5121628904401145,A,1
41474503,2024-05-14,SHAKE SHACK,MANHATTAN,10036,Hamburgers,8.0,A,Violations were cited in the following area(s).,2,1,0,40.758699509221,-73.989275731418,3.8,3155.0,2.0,"burgers,icecream,hotdogs",0.0,16.304166666666667,22.5,9.4,3.1999999999999997,3.1999999999999997,0.0,12.370833333333332,23.141666666666666,88.20833333333333,20.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,1,2,0,10.0,0.0,2,-2.0,1,1,0,1,Hamburgers,burgers,0.5121628904401145,A,1
41474509,2023-03-23,SHAKE SHACK,MANHATTAN,10028,Hamburgers,13.0,A,Violations were cited in the following area(s).,3,1,0,40.779260417173,-73.955060375189,3.8,1459.0,2.0,"burgers,icecream,hotdogs",0.0,10.708333333333334,14.9,5.2,2.8000000000000003,2.8000000000000003,0.0,14.604166666666666,24.8,99.20833333333331,19.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Hamburgers,burgers,0.5121628904401145,A,1
41474509,2024-09-09,SHAKE SHACK,MANHATTAN,10028,Hamburgers,9.0,A,Violations were cited in the following area(s).,3,1,0,40.779260417173,-73.955060375189,3.8,1459.0,2.0,"burgers,icecream,hotdogs",0.0,18.016666666666666,25.0,10.6,0.0,0.0,0.0,12.0125,22.59583333333333,9.583333333333334,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,9,0,3,0,13.0,0.0,2,-4.0,1,1,0,1,Hamburgers,burgers,0.5121628904401145,A,1
