date,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean
2023-02-16,12.695833333333333,19.2,9.2,2.9000000000000004,2.9000000000000004,0.0,11.129166666666668,19.729166666666668,91.08333333333333
2023-02-17,9.733333333333333,15.4,0.3,8.1,8.1,0.0,21.925,37.50833333333333,92.33333333333333
2023-02-18,0.9291666666666666,5.8,-2.7,0.0,0.0,0.0,16.566666666666666,30.55,17.958333333333332
2023-02-19,4.0249999999999995,8.1,-0.3,0.0,0.0,0.0,14.862499999999999,26.84166666666667,87.95833333333333
2023-02-20,8.9625,15.4,5.6,0.0,0.0,0.0,13.2125,23.09166666666667,76.45833333333333
2023-02-21,4.420833333333333,8.4,2.0,7.1000000000000005,6.5,0.42,10.916666666666666,21.929166666666664,82.375
2023-02-22,2.4916666666666667,5.6,-0.8,4.4,4.0,0.28,8.924999999999999,17.470833333333335,77.20833333333333
2023-02-23,4.558333333333333,7.8,2.7,0.6,0.6,0.0,12.920833333333334,23.2,85.25
2023-02-24,3.9291666666666667,7.4,-2.1,0.0,0.0,0.0,21.7375,39.55833333333333,40.541666666666664
2023-02-25,-3.0,0.2,-5.6,0.7000000000000001,0.0,0.49000000000000005,9.829166666666667,21.141666666666666,67.41666666666667
2023-02-26,2.25,10.2,-3.8,0.0,0.0,0.0,14.362499999999999,25.96666666666667,23.458333333333332
2023-02-27,1.5791666666666666,4.9,-2.2,3.8,0.1,2.59,13.191666666666668,25.041666666666668,61.5
2023-02-28,1.0041666666666667,2.2,-0.6,13.1,2.7,7.28,14.1625,25.041666666666668,81.33333333333333
2023-03-01,1.9541666666666666,5.8,-2.5,3.4000000000000004,0.9,1.75,12.4,23.675,55.25
2023-03-02,6.7875000000000005,13.8,2.2,1.5,1.5,0.0,13.9125,24.483333333333334,99.75
2023-03-03,3.3166666666666664,7.5,-1.5,2.8,2.8,0.0,14.0375,26.3625,85.33333333333333
2023-03-04,5.3875,7.2,3.2,41.8,41.8,0.0,20.245833333333334,37.675000000000004,95.95833333333333
2023-03-05,5.483333333333333,12.2,-0.4,0.0,0.0,0.0,14.879166666666668,26.96666666666667,37.875
2023-03-06,5.8625,10.2,1.4,0.0,0.0,0.0,15.625,28.645833333333332,44.166666666666664
